ax,ay,az,gyro_x,gyro_y,gyro_z,label
0.53564453,0.31298828,0.79345703,35.94970703,-29.47998047,-2.62451172,1
0.53955078,0.32421875,0.79101562,31.31103516,-27.03857422,-1.953125,1
0.52050781,0.31640625,0.77441406,29.17480469,-23.55957031,-3.11279297,1
0.52783203,0.3359375,0.77441406,29.72412109,-20.62988281,-7.99560547,1
0.56835938,0.32861328,0.76953125,29.96826172,-19.77539062,-1.46484375,1
0.53466797,0.32958984,0.74511719,33.08105469,-18.49365234,2.74658203,1
0.51611328,0.33544922,0.74316406,38.14697266,-17.21191406,0.36621094,1
0.53662109,0.34619141,0.7578125,39.0625,-18.98193359,-2.62451172,1
0.55371094,0.34521484,0.75292969,35.58349609,-17.63916016,0.9765625,1
0.57617188,0.37402344,0.74365234,32.59277344,-10.7421875,5.73730469,1
0.56738281,0.37744141,0.74462891,26.61132812,-5.00488281,7.08007812,1
0.55126953,0.36816406,0.74121094,25.02441406,-2.80761719,7.50732422,1
0.55126953,0.36816406,0.734375,25.75683594,-0.36621094,6.53076172,1
0.57226562,0.37451172,0.72314453,32.34863281,0.67138672,10.00976562,1
0.56347656,0.35351562,0.69042969,47.97363281,-0.67138672,18.67675781,1
0.20800781,0.13964844,0.58251953,99.67041016,48.46191406,76.29394531,1
0.49902344,0.3515625,0.64599609,155.2734375,70.86181641,54.44335938,1
0.74365234,0.46777344,0.72607422,127.56347656,16.05224609,25.87890625,1
0.83691406,0.32666016,0.68652344,117.61474609,-7.75146484,-26.85546875,1
0.70751953,0.40820312,0.66699219,115.60058594,35.27832031,-34.24072266,1
0.52490234,0.53222656,0.77587891,95.94726562,63.04931641,-4.51660156,1
0.45898438,0.51757812,0.77050781,66.95556641,63.35449219,-8.30078125,1
0.453125,0.47753906,0.74169922,56.51855469,57.80029297,-7.14111328,1
0.46679688,0.49804688,0.75,52.24609375,53.16162109,-9.64355469,1
0.49121094,0.50097656,0.73681641,50.29296875,55.17578125,-16.96777344,1
0.49365234,0.48095703,0.71289062,51.45263672,58.22753906,-18.5546875,1
0.47949219,0.50537109,0.68945312,56.27441406,61.82861328,-14.28222656,1
0.46777344,0.53173828,0.68945312,52.30712891,60.18066406,-14.03808594,1
0.44726562,0.54931641,0.70361328,45.53222656,56.33544922,-9.70458984,1
0.43505859,0.54980469,0.71386719,42.48046875,48.70605469,-2.99072266,1
0.42724609,0.54736328,0.71337891,42.90771484,37.04833984,2.86865234,1
0.46826172,0.53076172,0.66796875,57.25097656,33.56933594,10.31494141,1
0.45996094,0.53173828,0.67578125,58.59375,43.02978516,11.35253906,1
0.41699219,0.54931641,0.69775391,56.88476562,43.39599609,13.97705078,1
0.38964844,0.59716797,0.71728516,50.65917969,31.55517578,13.79394531,1
0.40478516,0.63085938,0.71484375,38.20800781,25.14648438,7.44628906,1
0.40771484,0.61181641,0.71044922,23.13232422,26.97753906,2.80761719,1
0.38720703,0.58935547,0.72607422,16.23535156,27.40478516,0.48828125,1
0.37255859,0.58496094,0.73632812,14.58740234,20.69091797,1.77001953,1
0.375,0.58740234,0.734375,11.23046875,11.35253906,3.11279297,1
0.38330078,0.57910156,0.73388672,6.89697266,2.68554688,3.35693359,1
0.38330078,0.55712891,0.72900391,10.25390625,-6.28662109,5.43212891,1
0.36035156,0.55664062,0.72607422,14.89257812,-21.78955078,8.17871094,1
0.37451172,0.58105469,0.71435547,11.23046875,-34.05761719,11.96289062,1
0.40136719,0.59326172,0.70947266,4.33349609,-41.44287109,13.30566406,1
0.4375,0.58886719,0.68603516,0.85449219,-40.28320312,12.87841797,1
0.46289062,0.59179688,0.66113281,3.17382812,-32.89794922,11.10839844,1
0.484375,0.59423828,0.65820312,3.72314453,-22.4609375,7.26318359,1
0.48876953,0.59326172,0.65966797,0.06103516,-6.8359375,1.22070312,1
0.46142578,0.58447266,0.65771484,-6.46972656,6.10351562,-2.80761719,1
0.43701172,0.56933594,0.65625,-9.27734375,9.94873047,-4.15039062,1
0.43554688,0.55517578,0.64941406,-5.92041016,8.48388672,-4.63867188,1
0.43896484,0.56396484,0.65429688,-0.67138672,5.92041016,-4.15039062,1
0.44238281,0.58496094,0.65771484,0.06103516,4.33349609,-2.44140625,1
0.45605469,0.58496094,0.65136719,-3.60107422,5.12695312,-2.01416016,1
0.45556641,0.58056641,0.65136719,-4.94384766,6.65283203,-0.54931641,1
0.44775391,0.57177734,0.65087891,-1.89208984,5.73730469,1.953125,1
0.44873047,0.58007812,0.66943359,2.68554688,3.29589844,4.8828125,1
0.4453125,0.58203125,0.69921875,7.99560547,1.22070312,6.59179688,1
0.44775391,0.58740234,0.68457031,8.97216797,-1.64794922,8.11767578,1
0.45556641,0.58251953,0.67333984,10.49804688,-1.22070312,9.64355469,1
0.44970703,0.57666016,0.66748047,9.46044922,0.73242188,8.11767578,1
0.43896484,0.56298828,0.66894531,9.46044922,4.27246094,5.61523438,1
0.42529297,0.55761719,0.66748047,10.49804688,5.79833984,4.27246094,1
0.41455078,0.54931641,0.66503906,13.00048828,3.35693359,3.78417969,1
0.41162109,0.54541016,0.67041016,18.06640625,-0.73242188,3.66210938,1
0.42236328,0.55615234,0.66992188,22.82714844,-4.02832031,4.02832031,1
0.42675781,0.57470703,0.68652344,25.45166016,-7.14111328,5.12695312,1
0.41357422,0.57275391,0.70507812,27.34375,-12.26806641,6.77490234,1
0.44140625,0.58154297,0.67822266,29.90722656,-16.66259766,9.64355469,1
0.46289062,0.55810547,0.63769531,19.34814453,-17.08984375,21.85058594,1
0.46240234,0.60888672,0.65234375,35.27832031,-16.35742188,15.80810547,1
0.45947266,0.56152344,0.640625,46.26464844,-20.5078125,17.15087891,1
0.45263672,0.52587891,0.61425781,57.06787109,-22.52197266,27.16064453,1
0.44970703,0.57275391,0.62109375,67.62695312,-22.82714844,31.61621094,1
0.47509766,0.640625,0.61425781,69.09179688,-23.01025391,26.30615234,1
0.46875,0.6640625,0.61816406,58.65478516,-20.75195312,16.29638672,1
0.46289062,0.62255859,0.61669922,43.51806641,-14.16015625,13.42773438,1
0.49316406,0.63378906,0.59814453,29.78515625,-5.24902344,17.578125,1
0.51220703,0.72021484,0.60839844,16.17431641,-2.50244141,1.953125,1
0.49023438,0.66113281,0.60498047,2.01416016,-4.39453125,-5.79833984,1
0.48681641,0.62988281,0.61523438,-0.73242188,-4.21142578,-5.37109375,1
0.4921875,0.63378906,0.60253906,0.12207031,-5.24902344,-4.63867188,1
0.49121094,0.63330078,0.59130859,0.42724609,-6.46972656,-4.82177734,1
0.49707031,0.63330078,0.57666016,-1.34277344,-5.00488281,-4.94384766,1
0.48828125,0.62744141,0.57421875,-1.46484375,-3.23486328,-4.45556641,1
0.484375,0.61474609,0.57128906,0.79345703,-3.23486328,-3.90625,1
0.48632812,0.61035156,0.57324219,6.22558594,-4.45556641,-3.23486328,1
0.49023438,0.6171875,0.57373047,10.07080078,-5.00488281,-2.44140625,1
0.50097656,0.63330078,0.57910156,11.41357422,-3.66210938,-1.28173828,1
0.50683594,0.64501953,0.57226562,9.70458984,-0.36621094,-0.12207031,1
0.49316406,0.63964844,0.57177734,9.15527344,0.06103516,0.79345703,1
0.48095703,0.63378906,0.58056641,10.7421875,-2.38037109,1.89208984,1
0.47851562,0.63574219,0.58642578,11.16943359,-4.33349609,2.25830078,1
0.47900391,0.63671875,0.58349609,9.33837891,-4.51660156,1.89208984,1
0.48095703,0.63867188,0.57861328,6.46972656,-4.45556641,1.28173828,1
0.48828125,0.64355469,0.57666016,2.19726562,-4.33349609,0.61035156,1
0.49316406,0.640625,0.57470703,-2.25830078,-4.08935547,-0.24414062,1
0.49316406,0.63232422,0.57421875,-4.15039062,-3.66210938,-0.73242188,1
0.48925781,0.62841797,0.58007812,-3.23486328,-3.84521484,-0.73242188,1
0.48193359,0.625,0.58203125,-0.54931641,-4.76074219,-0.67138672,1
0.48730469,0.62988281,0.57714844,4.21142578,-4.69970703,0.12207031,1
0.49316406,0.64355469,0.56542969,6.40869141,-2.62451172,0.73242188,1
0.49707031,0.64453125,0.56201172,7.01904297,-1.15966797,1.22070312,1
0.49511719,0.63769531,0.57128906,8.48388672,-1.953125,1.89208984,1
0.48925781,0.62597656,0.58935547,13.91601562,-5.67626953,3.35693359,1
0.48632812,0.62207031,0.59179688,22.64404297,-9.64355469,5.67626953,1
0.48925781,0.63818359,0.57226562,26.30615234,-11.29150391,7.14111328,1
0.45898438,0.640625,0.5625,18.79882812,-14.52636719,2.25830078,1
0.49267578,0.65820312,0.55419922,12.81738281,-20.87402344,2.56347656,1
0.50585938,0.63623047,0.56884766,17.39501953,-20.26367188,3.78417969,1
0.49707031,0.64208984,0.56445312,19.53125,-20.81298828,4.39453125,1
0.47509766,0.63476562,0.56298828,12.39013672,-26.91650391,0.12207031,1
0.49316406,0.64746094,0.578125,8.60595703,-41.9921875,-2.01416016,1
0.50341797,0.63867188,0.58056641,5.43212891,-59.32617188,-4.69970703,1
0.51464844,0.64746094,0.54101562,13.30566406,-64.08691406,-2.38037109,1
0.53662109,0.65966797,0.50390625,25.75683594,-58.22753906,2.99072266,1
0.54833984,0.66796875,0.47216797,27.77099609,-47.05810547,5.00488281,1
0.55371094,0.67382812,0.46044922,22.33886719,-36.31591797,3.78417969,1
0.55371094,0.66552734,0.47607422,20.08056641,-29.35791016,2.99072266,1
0.54736328,0.65576172,0.4921875,22.21679688,-29.296875,3.60107422,1
0.54833984,0.64453125,0.51513672,29.72412109,-34.36279297,5.24902344,1
0.54492188,0.64306641,0.50292969,34.30175781,-39.48974609,4.57763672,1
0.53076172,0.64111328,0.48242188,36.86523438,-43.09082031,2.86865234,1
0.54492188,0.66455078,0.46875,37.84179688,-45.34912109,2.25830078,1
0.58056641,0.69873047,0.44824219,38.20800781,-45.28808594,4.15039062,1
0.56884766,0.6875,0.45556641,45.59326172,-45.04394531,8.30078125,1
0.54785156,0.66259766,0.47412109,60.24169922,-46.02050781,12.93945312,1
0.57324219,0.66601562,0.42626953,67.62695312,-49.98779297,15.19775391,1
0.60595703,0.68798828,0.37841797,69.3359375,-40.89355469,16.90673828,1
0.61230469,0.6953125,0.35888672,64.63623047,-31.37207031,16.47949219,1
0.60498047,0.66455078,0.34912109,62.13378906,-27.58789062,14.89257812,1
0.61230469,0.65087891,0.31445312,65.67382812,-21.78955078,13.30566406,1
0.64501953,0.70117188,0.26513672,65.06347656,-8.7890625,12.45117188,1
0.65283203,0.70556641,0.27246094,61.58447266,-5.55419922,18.24951172,1
0.6484375,0.69824219,0.30761719,78.18603516,-7.93457031,33.81347656,1
0.64013672,0.72998047,0.34082031,104.12597656,-5.06591797,35.27832031,1
0.59912109,0.67089844,0.35400391,101.07421875,-1.28173828,44.00634766,1
0.59033203,0.72851562,0.21923828,99.48730469,-17.70019531,33.08105469,1
0.68457031,0.71679688,0.23535156,95.45898438,-19.16503906,37.17041016,1
0.65087891,0.66259766,0.23535156,89.59960938,6.10351562,40.28320312,1
0.61083984,0.75097656,0.23876953,80.26123047,14.77050781,31.73828125,1
0.59960938,0.71875,0.27148438,71.47216797,1.52587891,26.91650391,1
0.63037109,0.70654297,0.26513672,65.61279297,0.73242188,25.57373047,1
0.63378906,0.67285156,0.24902344,62.98828125,3.84521484,28.3203125,1
0.64404297,0.70410156,0.25732422,67.93212891,6.53076172,35.40039062,1
0.65673828,0.71826172,0.26904297,76.41601562,7.99560547,38.69628906,1
0.64746094,0.6875,0.25488281,78.73535156,11.77978516,47.42431641,1
0.67675781,0.7265625,0.18945312,79.65087891,14.58740234,41.38183594,1
0.67919922,0.67822266,0.14404297,72.32666016,24.53613281,43.76220703,1
0.65771484,0.70507812,0.13134766,66.22314453,28.19824219,35.76660156,1
0.62597656,0.69824219,0.15283203,59.38720703,16.96777344,41.9921875,1
0.68945312,0.71240234,0.15136719,64.08691406,25.26855469,51.20849609,1
0.71875,0.703125,0.15820312,65.4296875,33.99658203,56.39648438,1
0.69775391,0.69091797,0.16259766,60.42480469,40.40527344,52.91748047,1
0.71435547,0.65087891,0.18017578,49.49951172,31.25,37.41455078,1
0.69287109,0.63769531,0.17529297,45.77636719,27.58789062,32.83691406,1
0.68505859,0.68652344,0.19775391,57.73925781,21.97265625,29.96826172,1
0.65722656,0.69970703,0.21191406,63.84277344,9.03320312,32.16552734,1
0.67578125,0.67333984,0.203125,64.94140625,-2.31933594,32.71484375,1
0.72900391,0.66894531,0.17626953,65.49072266,6.10351562,31.31103516,1
0.72119141,0.69238281,0.15820312,63.65966797,3.60107422,14.70947266,1
0.72119141,0.66455078,0.12841797,52.61230469,-5.31005859,-1.89208984,1
0.69775391,0.67724609,0.11328125,46.56982422,-5.18798828,-4.45556641,1
0.70263672,0.68652344,0.109375,44.73876953,-7.20214844,1.58691406,1
0.72070312,0.6640625,0.10644531,46.14257812,-7.99560547,7.20214844,1
0.73242188,0.65771484,0.10009766,48.21777344,-6.34765625,8.42285156,1
0.73291016,0.65820312,0.08837891,46.38671875,2.01416016,8.72802734,1
0.67285156,0.68994141,0.08740234,33.87451172,12.93945312,18.43261719,1
0.71972656,0.71435547,0.11279297,23.74267578,9.21630859,15.80810547,1
0.703125,0.68359375,0.14257812,17.76123047,2.68554688,13.12255859,1
0.70947266,0.65185547,0.15966797,28.56445312,-4.94384766,9.94873047,1
0.71777344,0.64892578,0.13964844,41.87011719,2.38037109,15.68603516,1
0.72363281,0.69238281,0.09570312,51.08642578,8.36181641,15.99121094,1
0.75488281,0.67773438,0.04638672,47.91259766,8.30078125,8.54492188,1
0.76318359,0.66259766,0.01904297,37.41455078,19.04296875,2.19726562,1
0.72851562,0.66943359,0.00732422,28.93066406,38.63525391,7.14111328,1
0.70947266,0.66552734,0.02490234,26.24511719,47.79052734,18.92089844,1
0.71386719,0.65673828,0.04248047,29.84619141,56.51855469,34.36279297,1
0.71484375,0.64990234,0.07470703,38.69628906,68.359375,50.84228516,1
0.69824219,0.63232422,0.09082031,44.18945312,63.17138672,63.78173828,1
0.76416016,0.65771484,0.10644531,53.52783203,41.25976562,65.61279297,1
0.76660156,0.64501953,0.09228516,64.08691406,37.90283203,67.07763672,1
0.78027344,0.64013672,0.08935547,64.81933594,31.73828125,63.04931641,1
0.76953125,0.62207031,0.0859375,54.99267578,28.38134766,53.89404297,1
0.67919922,0.60839844,0.37060547,42.90771484,-40.77148438,33.56933594,1
0.76611328,0.53027344,0.21826172,58.83789062,-69.09179688,22.15576172,1
0.80175781,0.62890625,0.19921875,95.58105469,-96.74072266,21.42333984,1
0.69140625,0.68066406,0.04199219,67.56591797,-127.50244141,14.09912109,1
0.49755859,0.51904297,-0.01660156,27.03857422,-115.72265625,-18.43261719,1
0.96289062,0.63085938,-0.02978516,15.31982422,-97.59521484,-13.91601562,1
0.95605469,0.69384766,-0.12158203,23.13232422,-87.76855469,-34.1796875,1
0.85107422,0.66162109,-0.08837891,21.30126953,-93.75,-44.921875,1
0.77978516,0.62304688,-0.06982422,30.63964844,-105.52978516,-38.20800781,1
0.72998047,0.61962891,-0.11083984,43.27392578,-100.40283203,-16.84570312,1
0.7265625,0.63085938,-0.15576172,46.14257812,-94.84863281,1.70898438,1
0.71728516,0.59960938,-0.15234375,45.34912109,-84.47265625,12.02392578,1
0.77392578,0.60839844,-0.1484375,30.70068359,-67.99316406,5.55419922,1
0.74707031,0.59667969,-0.12695312,32.28759766,-71.2890625,2.86865234,1
0.72509766,0.62353516,-0.13916016,37.35351562,-76.66015625,7.26318359,1
0.75390625,0.62988281,-0.15625,44.06738281,-89.72167969,11.77978516,1
0.78320312,0.62011719,-0.21777344,54.44335938,-94.36035156,12.63427734,1
0.79638672,0.61621094,-0.27832031,57.73925781,-87.34130859,7.50732422,1
0.81054688,0.62646484,-0.27929688,62.43896484,-88.01269531,1.09863281,1
0.70458984,0.58544922,-0.25244141,33.99658203,-63.4765625,-5.92041016,1
0.71191406,0.57128906,-0.17626953,20.01953125,-42.90771484,-6.28662109,1
0.72119141,0.57421875,-0.29394531,25.390625,-39.30664062,-5.49316406,1
0.74511719,0.59375,-0.26855469,49.86572266,-64.20898438,3.60107422,1
0.72119141,0.61132812,-0.31689453,56.03027344,-88.19580078,20.93505859,1
0.67675781,0.58935547,-0.34033203,43.15185547,-73.91357422,18.31054688,1
0.70605469,0.59912109,-0.31982422,37.41455078,-66.22314453,20.01953125,1
0.72265625,0.58203125,-0.37402344,27.28271484,-39.18457031,13.24462891,1
0.77587891,0.58349609,-0.39355469,27.83203125,-47.05810547,13.36669922,1
0.75634766,0.56591797,-0.39599609,35.52246094,-60.42480469,15.99121094,1
0.72412109,0.55761719,-0.40039062,41.50390625,-69.27490234,19.40917969,1
0.70703125,0.55761719,-0.39746094,33.26416016,-64.02587891,14.89257812,1
0.70263672,0.56298828,-0.39160156,25.75683594,-56.57958984,8.66699219,1
0.69824219,0.55712891,-0.39648438,25.93994141,-58.16650391,6.22558594,1
0.71191406,0.52734375,-0.38378906,29.296875,-41.44287109,2.44140625,1
0.72021484,0.52246094,-0.46386719,32.28759766,-25.69580078,-3.72314453,1
0.72998047,0.50537109,-0.51123047,39.48974609,-26.42822266,-9.15527344,1
0.70019531,0.47607422,-0.49560547,48.95019531,-19.04296875,-10.80322266,1
0.66162109,0.52685547,-0.51757812,50.65917969,-23.68164062,-9.09423828,1
0.66357422,0.52392578,-0.50341797,49.62158203,-31.43310547,1.28173828,1
0.57763672,0.45117188,-0.51464844,52.61230469,-57.12890625,42.41943359,1
0.68847656,0.46044922,-0.53222656,53.95507812,-70.25146484,53.7109375,1
0.79199219,0.48632812,-0.55761719,50.47607422,-54.01611328,36.86523438,1
0.75146484,0.46875,-0.60791016,53.95507812,-50.78125,23.31542969,1
0.72753906,0.4609375,-0.61181641,56.57958984,-51.94091797,22.33886719,1
0.67578125,0.44335938,-0.5546875,57.86132812,-66.22314453,41.07666016,1
0.65966797,0.45947266,-0.44287109,44.00634766,-74.70703125,79.52880859,1
0.68652344,0.51660156,-0.47314453,17.88330078,-73.30322266,104.30908203,1
0.69384766,0.57177734,-0.47753906,-5.92041016,-61.09619141,99.97558594,1
0.65136719,0.61181641,-0.4375,-14.09912109,-42.72460938,70.73974609,1
0.64648438,0.60791016,-0.41699219,-1.52587891,-20.87402344,22.52197266,1
0.72753906,0.46972656,-0.50732422,22.82714844,-1.953125,8.85009766,1
0.72216797,0.42480469,-0.58935547,41.74804688,5.24902344,13.671875,1
0.73095703,0.43652344,-0.62011719,63.23242188,8.91113281,13.91601562,1
0.75830078,0.38623047,-0.69189453,65.55175781,22.94921875,-5.18798828,1
0.68164062,0.39257812,-0.68164062,51.26953125,32.53173828,-29.11376953,1
0.56787109,0.40771484,-0.61328125,35.21728516,2.56347656,-21.11816406,1
0.62988281,0.36767578,-0.60546875,27.89306641,-26.3671875,-4.76074219,1
0.70996094,0.36230469,-0.59667969,15.68603516,-21.30126953,-5.31005859,1
0.68603516,0.38867188,-0.57080078,3.29589844,-8.72802734,-10.62011719,1
0.68261719,0.42089844,-0.55957031,-3.66210938,-5.55419922,-8.66699219,1
0.70361328,0.45263672,-0.57128906,-10.37597656,-3.84521484,-5.37109375,1
0.68164062,0.46875,-0.58154297,-8.97216797,-9.765625,-0.42724609,1
0.66015625,0.47167969,-0.58642578,1.09863281,-19.04296875,2.07519531,1
0.66503906,0.45117188,-0.58984375,24.47509766,-26.61132812,6.10351562,1
0.66552734,0.42382812,-0.60839844,51.94091797,-30.57861328,12.93945312,1
0.66503906,0.39404297,-0.63574219,65.49072266,-35.33935547,16.66259766,1
0.63574219,0.35058594,-0.68017578,44.12841797,-27.03857422,9.52148438,1
0.63085938,0.32568359,-0.63427734,2.62451172,5.61523438,3.23486328,1
0.71533203,0.36572266,-0.63476562,-2.07519531,-7.50732422,6.8359375,1
0.67675781,0.36230469,-0.69287109,18.12744141,-24.23095703,10.68115234,1
0.66943359,0.3671875,-0.67822266,23.19335938,-35.64453125,12.75634766,1
0.66601562,0.36572266,-0.64990234,22.27783203,-38.81835938,10.31494141,1
0.64892578,0.36523438,-0.59716797,23.62060547,-36.01074219,8.97216797,1
0.65185547,0.35205078,-0.58984375,22.58300781,-27.52685547,9.27734375,1
0.67431641,0.33105469,-0.63378906,17.94433594,-14.09912109,10.19287109,1
0.68212891,0.34179688,-0.66845703,3.66210938,-2.38037109,13.54980469,1
0.69091797,0.37060547,-0.68212891,-10.49804688,0.85449219,19.65332031,1
0.67285156,0.39208984,-0.69677734,-12.20703125,0.06103516,20.5078125,1
0.65136719,0.38232422,-0.68994141,-2.44140625,-6.40869141,14.6484375,1
0.68896484,0.32910156,-0.69042969,21.36230469,-4.8828125,12.75634766,1
0.6484375,0.29980469,-0.66455078,51.45263672,-11.90185547,32.28759766,1
0.63964844,0.31445312,-0.6484375,34.79003906,-13.18359375,39.55078125,1
0.67529297,0.29492188,-0.6796875,26.3671875,-5.43212891,38.51318359,1
0.66064453,0.2890625,-0.68701172,36.49902344,-2.62451172,40.71044922,1
0.64355469,0.29003906,-0.67871094,40.83251953,-5.37109375,39.00146484,1
0.65039062,0.28857422,-0.67089844,34.66796875,-3.90625,33.99658203,1
0.65332031,0.28955078,-0.66699219,28.38134766,1.52587891,28.99169922,1
0.66015625,0.29345703,-0.66162109,28.38134766,4.94384766,27.09960938,1
0.66796875,0.29199219,-0.66992188,29.35791016,4.39453125,29.96826172,1
0.67431641,0.29345703,-0.65625,28.25927734,5.31005859,32.53173828,1
0.67529297,0.28515625,-0.64453125,18.37158203,12.45117188,27.09960938,1
0.6875,0.27783203,-0.63916016,6.22558594,24.59716797,20.08056641,1
0.68261719,0.26611328,-0.66210938,-4.69970703,31.67724609,16.11328125,1
0.67236328,0.24902344,-0.69140625,-11.77978516,31.49414062,14.03808594,1
0.66845703,0.24316406,-0.70410156,-8.05664062,23.62060547,14.89257812,1
0.67480469,0.23974609,-0.70117188,-9.03320312,14.28222656,15.31982422,1
0.68798828,0.26416016,-0.68603516,-4.82177734,8.7890625,17.578125,1
0.68164062,0.25439453,-0.65576172,7.8125,1.89208984,20.93505859,1
0.69482422,0.21875,-0.64208984,20.56884766,0.,27.89306641,1
0.71875,0.22216797,-0.66455078,22.33886719,2.44140625,37.47558594,1
0.72900391,0.22753906,-0.69677734,23.13232422,2.50244141,40.89355469,1
0.70117188,0.234375,-0.69677734,25.57373047,-2.80761719,37.59765625,1
0.70068359,0.22851562,-0.67919922,25.75683594,-6.77490234,32.83691406,1
0.70605469,0.21289062,-0.68408203,21.72851562,-3.84521484,27.09960938,1
0.69482422,0.2109375,-0.67529297,11.47460938,4.57763672,20.01953125,1
0.70605469,0.22216797,-0.64892578,-3.78417969,15.68603516,13.42773438,1
0.71630859,0.23046875,-0.63916016,-12.93945312,22.27783203,9.39941406,1
0.72363281,0.23681641,-0.65332031,-13.54980469,23.86474609,5.06591797,1
0.71826172,0.24121094,-0.66845703,-12.26806641,18.06640625,2.31933594,1
0.71289062,0.23193359,-0.66113281,-9.88769531,10.92529297,-0.12207031,1
0.71630859,0.21044922,-0.64599609,-3.72314453,9.27734375,-1.03759766,1
0.71972656,0.20068359,-0.65917969,-4.08935547,14.16015625,2.07519531,1
0.72607422,0.20458984,-0.66552734,-2.74658203,14.09912109,4.51660156,1
0.73046875,0.20507812,-0.65771484,-6.34765625,14.22119141,5.61523438,1
0.72509766,0.20996094,-0.65185547,-10.19287109,16.66259766,8.23974609,1
0.73291016,0.20898438,-0.65087891,-11.29150391,17.15087891,10.43701172,1
0.73583984,0.22265625,-0.66796875,-11.71875,16.54052734,9.46044922,1
0.73974609,0.23046875,-0.66699219,-9.09423828,10.86425781,5.06591797,1
0.73876953,0.21435547,-0.65625,-4.08935547,5.79833984,2.19726562,1
0.73291016,0.20703125,-0.65039062,-0.18310547,4.69970703,2.56347656,1
0.72998047,0.21484375,-0.64550781,1.953125,3.05175781,3.60107422,1
0.73291016,0.21826172,-0.63476562,3.96728516,1.46484375,4.27246094,1
0.73388672,0.22021484,-0.64990234,2.31933594,2.68554688,3.84521484,1
0.73974609,0.22558594,-0.66699219,-0.91552734,0.9765625,2.19726562,1
0.74023438,0.22070312,-0.66210938,-1.40380859,-2.80761719,0.91552734,1
0.74365234,0.21289062,-0.64453125,0.9765625,-6.53076172,0.61035156,1
0.72363281,0.20507812,-0.640625,2.13623047,-9.58251953,3.29589844,1
0.72021484,0.20507812,-0.65185547,2.01416016,-15.19775391,6.40869141,1
0.72949219,0.19873047,-0.66894531,0.79345703,-20.08056641,7.56835938,1
0.72900391,0.20214844,-0.6796875,15.38085938,-30.94482422,13.12255859,1
0.74365234,0.20751953,-0.68603516,23.98681641,-32.16552734,11.47460938,1
0.73339844,0.18261719,-0.68115234,22.33886719,-31.06689453,5.24902344,1
0.73779297,0.16992188,-0.65332031,19.95849609,-27.89306641,4.08935547,1
0.75146484,0.18017578,-0.63037109,15.68603516,-16.29638672,2.74658203,1
0.70751953,0.15917969,-0.64648438,12.08496094,-2.56347656,2.31933594,1
0.68554688,0.19042969,-0.67529297,10.49804688,-1.953125,-0.9765625,1
0.69921875,0.20507812,-0.68652344,12.39013672,-4.02832031,-2.74658203,1
0.71191406,0.19384766,-0.69726562,9.765625,-3.23486328,-4.08935547,1
0.71191406,0.18603516,-0.68847656,11.29150391,-5.43212891,-4.08935547,1
0.71728516,0.1796875,-0.66943359,13.97705078,-7.44628906,-4.82177734,1
0.73535156,0.16796875,-0.66357422,11.29150391,-5.24902344,-6.59179688,1
0.72460938,0.14257812,-0.65771484,-1.58691406,0.79345703,-11.23046875,1
0.71582031,0.15332031,-0.65087891,-14.6484375,9.39941406,-10.92529297,1
0.70361328,0.22558594,-0.66699219,-27.58789062,23.92578125,0.06103516,1
0.69042969,0.24902344,-0.68066406,-19.59228516,17.82226562,1.40380859,1
0.70214844,0.22460938,-0.69433594,-6.28662109,3.84521484,3.11279297,1
0.74365234,0.2109375,-0.67285156,2.01416016,-3.90625,6.34765625,1
0.73388672,0.18505859,-0.65966797,11.29150391,-10.62011719,8.30078125,1
0.73876953,0.14648438,-0.63476562,5.49316406,-6.8359375,10.31494141,1
0.73779297,0.16015625,-0.62548828,0.12207031,-3.54003906,11.77978516,1
0.72216797,0.21630859,-0.62011719,-5.55419922,1.953125,12.51220703,1
0.70556641,0.23925781,-0.65087891,-1.46484375,6.10351562,12.14599609,1
0.69140625,0.23193359,-0.69091797,13.671875,-1.64794922,15.19775391,1
0.70947266,0.20410156,-0.70019531,21.30126953,-9.15527344,16.72363281,1
0.71923828,0.17578125,-0.68554688,24.35302734,-14.28222656,17.76123047,1
0.72558594,0.16699219,-0.69091797,21.91162109,-13.42773438,18.24951172,1
0.72265625,0.14941406,-0.71142578,24.23095703,-13.91601562,17.08984375,1
0.71386719,0.13427734,-0.70410156,24.35302734,-19.04296875,15.625,1
0.71386719,0.12695312,-0.69970703,20.20263672,-22.09472656,11.96289062,1
0.70263672,0.11816406,-0.71435547,11.90185547,-16.84570312,3.29589844,1
0.69384766,0.12353516,-0.70019531,3.66210938,-14.6484375,-3.90625,1
0.70458984,0.15576172,-0.68261719,-3.23486328,-8.91113281,-5.43212891,1
0.70068359,0.18652344,-0.68310547,2.13623047,-5.98144531,-1.52587891,1
0.71777344,0.17871094,-0.69726562,10.43701172,-8.91113281,2.01416016,1
0.71240234,0.14208984,-0.69873047,12.57324219,-15.07568359,2.07519531,1
0.71240234,0.14257812,-0.6875,10.07080078,-14.34326172,1.953125,1
0.69677734,0.1484375,-0.69287109,11.59667969,-11.47460938,1.46484375,1
0.69042969,0.15039062,-0.69628906,7.38525391,-9.15527344,0.24414062,1
0.69042969,0.13085938,-0.69824219,10.07080078,-8.30078125,-2.07519531,1
0.6875,0.10546875,-0.70166016,2.9296875,-3.29589844,-1.28173828,1
