ax,ay,az,gyro_x,gyro_y,gyro_z,label
-0.11376953,1.12353516,0.87548828,81.17675781,-34.36279297,-66.34521484,0
-0.11376953,1.12353516,0.87548828,81.17675781,-34.36279297,-66.34521484,0
-0.31396484,1.15136719,0.34277344,177.55126953,-34.91210938,-41.56494141,0
-0.31396484,1.15136719,0.34277344,177.55126953,-34.91210938,-41.56494141,0
-0.24267578,1.10888672,-0.17333984,207.88574219,-36.98730469,12.20703125,0
-0.24267578,1.10888672,-0.17333984,207.88574219,-36.98730469,12.20703125,0
-0.03613281,1.01660156,-0.50537109,168.9453125,15.80810547,49.37744141,0
-0.03613281,1.01660156,-0.50537109,168.9453125,15.80810547,49.37744141,0
0.17382812,0.82910156,-0.70507812,129.08935547,27.28271484,62.98828125,0
0.17382812,0.82910156,-0.70507812,129.08935547,27.28271484,62.98828125,0
0.47167969,0.64990234,-0.87011719,108.45947266,18.73779297,50.59814453,0
0.47167969,0.64990234,-0.87011719,108.45947266,18.73779297,50.59814453,0
0.6171875,0.61132812,-0.97753906,55.17578125,10.98632812,-2.86865234,0
0.6171875,0.61132812,-0.97753906,55.17578125,10.98632812,-2.86865234,0
0.48193359,0.64941406,-0.82226562,-21.78955078,-16.78466797,-53.03955078,0
0.48193359,0.64941406,-0.82226562,-21.78955078,-16.78466797,-53.03955078,0
0.15771484,0.85986328,-0.30664062,-52.49023438,-1.89208984,-76.11083984,0
0.15771484,0.85986328,-0.30664062,-52.49023438,-1.89208984,-76.11083984,0
-0.07128906,0.96533203,-0.20019531,-37.41455078,11.35253906,-58.71582031,0
-0.07128906,0.96533203,-0.20019531,-37.41455078,11.35253906,-58.71582031,0
-0.06884766,0.98242188,-0.14794922,-15.19775391,-20.32470703,-21.91162109,0
-0.06884766,0.98242188,-0.14794922,-15.19775391,-20.32470703,-21.91162109,0
0.08398438,0.97265625,-0.16259766,-0.79345703,-9.765625,-12.45117188,0
0.08398438,0.97265625,-0.16259766,-0.79345703,-9.765625,-12.45117188,0
0.11230469,0.99560547,-0.14257812,-6.22558594,8.54492188,-22.88818359,0
0.11230469,0.99560547,-0.14257812,-6.22558594,8.54492188,-22.88818359,0
0.09472656,1.02441406,-0.08203125,-22.82714844,-36.56005859,-28.68652344,0
0.09472656,1.02441406,-0.08203125,-22.82714844,-36.56005859,-28.68652344,0
0.03417969,1.02294922,-0.01416016,-35.88867188,-133.7890625,-35.03417969,0
0.03417969,1.02294922,-0.01416016,-35.88867188,-133.7890625,-35.03417969,0
0.05126953,0.99804688,0.04052734,-20.26367188,-179.93164062,-44.49462891,0
0.05126953,0.99804688,0.04052734,-20.26367188,-179.93164062,-44.49462891,0
-0.01220703,1.01757812,-0.015625,13.79394531,-148.68164062,-62.43896484,0
-0.01220703,1.01757812,-0.015625,13.79394531,-148.68164062,-62.43896484,0
-0.04736328,0.97167969,-0.19287109,42.72460938,-62.56103516,-52.42919922,0
-0.04736328,0.97167969,-0.19287109,42.72460938,-62.56103516,-52.42919922,0
0.12207031,0.87402344,-0.37207031,39.42871094,4.82177734,-48.828125,0
0.12207031,0.87402344,-0.37207031,39.42871094,4.82177734,-48.828125,0
0.10791016,0.78857422,-0.44873047,8.60595703,-5.12695312,-83.61816406,0
0.10791016,0.78857422,-0.44873047,8.60595703,-5.12695312,-83.61816406,0
-0.00927734,0.74707031,-0.5,-33.56933594,-75.56152344,-102.11181641,0
-0.00927734,0.74707031,-0.5,-33.56933594,-75.56152344,-102.11181641,0
-0.125,0.79003906,-0.47216797,-90.27099609,-146.78955078,-118.53027344,0
-0.125,0.79003906,-0.47216797,-90.27099609,-146.78955078,-118.53027344,0
-0.29492188,0.87353516,-0.23925781,-128.41796875,-167.84667969,-114.74609375,0
-0.14746094,0.43652344,-0.11962891,-128.41796875,-167.84667969,-114.74609375,0
-0.34375,0.95751953,-0.03271484,-130.73730469,-127.68554688,-91.796875,0
-0.34375,0.95751953,-0.03271484,-130.73730469,-127.68554688,-91.796875,0
-0.33691406,1.01269531,0.12451172,-111.69433594,-83.61816406,-68.359375,0
-0.33691406,1.01269531,0.12451172,-111.69433594,-83.61816406,-68.359375,0
-0.34033203,1.05664062,0.15820312,-55.72509766,-35.21728516,-79.04052734,0
-0.34033203,1.05664062,0.15820312,-55.72509766,-35.21728516,-79.04052734,0
-0.45507812,1.02978516,-0.06054688,-4.45556641,59.44824219,-75.13427734,0
-0.45507812,1.02978516,-0.06054688,-4.45556641,59.44824219,-75.13427734,0
-0.58154297,1.02832031,-0.27880859,2.19726562,66.89453125,-51.57470703,0
-0.58154297,1.02832031,-0.27880859,2.19726562,66.89453125,-51.57470703,0
-0.65380859,1.03759766,-0.31054688,-38.75732422,19.77539062,-15.13671875,0
-0.65380859,1.03759766,-0.31054688,-38.75732422,19.77539062,-15.13671875,0
-0.58203125,1.02148438,-0.0625,-75.68359375,-35.33935547,19.40917969,0
-0.58203125,1.02148438,-0.0625,-75.68359375,-35.33935547,19.40917969,0
-0.84814453,1.08349609,0.33496094,-14.40429688,-188.35449219,111.69433594,0
-0.84814453,1.08349609,0.33496094,-14.40429688,-188.35449219,111.69433594,0
0.09326172,0.82421875,0.03662109,-8.60595703,-119.26269531,68.48144531,0
0.09326172,0.82421875,0.03662109,-8.60595703,-119.26269531,68.48144531,0
-0.06640625,0.80957031,-0.13574219,-75.80566406,-5.73730469,-25.81787109,0
-0.06640625,0.80957031,-0.13574219,-75.80566406,-5.73730469,-25.81787109,0
-0.06640625,0.80957031,-0.13574219,-75.80566406,-5.73730469,-25.81787109,0
-0.2890625,0.88867188,0.07373047,-110.65673828,-18.31054688,-55.41992188,0
-0.2890625,0.88867188,0.07373047,-110.65673828,-18.31054688,-55.41992188,0
-0.43798828,0.94775391,0.45703125,-46.99707031,-34.11865234,-56.33544922,0
-0.43798828,0.94775391,0.45703125,-46.99707031,-34.11865234,-56.33544922,0
-0.42285156,0.9765625,0.41113281,47.8515625,65.24658203,-30.02929688,1
-0.42285156,0.9765625,0.41113281,47.8515625,65.24658203,-30.02929688,1
-0.44873047,0.94970703,0.15429688,73.30322266,93.07861328,-26.91650391,1
-0.44873047,0.94970703,0.15429688,73.30322266,93.07861328,-26.91650391,1
-0.47802734,0.95849609,-0.43115234,-15.07568359,-92.28515625,-6.59179688,1
-0.47802734,0.95849609,-0.43115234,-15.07568359,-92.28515625,-6.59179688,1
-0.35058594,0.92382812,0.18603516,-7.93457031,-144.16503906,-0.85449219,1
-0.35058594,0.92382812,0.18603516,-7.93457031,-144.16503906,-0.85449219,1
-0.45068359,1.00292969,0.19091797,37.65869141,-40.77148438,-10.00976562,1
-0.45068359,1.00292969,0.19091797,37.65869141,-40.77148438,-10.00976562,1
-0.41259766,0.98779297,0.19970703,49.74365234,-16.11328125,-11.96289062,1
-0.41259766,0.98779297,0.19970703,49.74365234,-16.11328125,-11.96289062,1
-0.38330078,1.02001953,0.11962891,41.93115234,-0.24414062,3.60107422,1
-0.38330078,1.02001953,0.11962891,41.93115234,-0.24414062,3.60107422,1
-0.32910156,1.01660156,0.046875,25.57373047,1.64794922,20.26367188,1
-0.32910156,1.01660156,0.046875,25.57373047,1.64794922,20.26367188,1
-0.32617188,0.93164062,0.04833984,35.82763672,5.06591797,57.86132812,1
-0.32617188,0.93164062,0.04833984,35.82763672,5.06591797,57.86132812,1
-0.34033203,0.96728516,0.01416016,49.62158203,3.29589844,72.57080078,1
-0.34033203,0.96728516,0.01416016,49.62158203,3.29589844,72.57080078,1
-0.40429688,1.02734375,0.01171875,46.44775391,-7.62939453,51.39160156,1
-0.40429688,1.02734375,0.01171875,46.44775391,-7.62939453,51.39160156,1
-0.37451172,0.97900391,0.00488281,41.44287109,-7.8125,28.50341797,1
-0.37451172,0.97900391,0.00488281,41.44287109,-7.8125,28.50341797,1
-0.35058594,0.95556641,-0.00830078,36.62109375,1.46484375,9.46044922,1
-0.35058594,0.95556641,-0.00830078,36.62109375,1.46484375,9.46044922,1
-0.34082031,0.96826172,0.00195312,22.15576172,3.54003906,11.16943359,1
-0.34082031,0.96826172,0.00195312,22.15576172,3.54003906,11.16943359,1
-0.29785156,0.97363281,-0.00634766,-5.67626953,-7.8125,31.06689453,1
-0.29785156,0.97363281,-0.00634766,-5.67626953,-7.8125,31.06689453,1
-0.24609375,0.99707031,-0.05029297,-24.53613281,-18.73779297,59.26513672,1
-0.24609375,0.99707031,-0.05029297,-24.53613281,-18.73779297,59.26513672,1
-0.25292969,1.01318359,-0.04248047,-38.20800781,-41.38183594,39.18457031,1
-0.25292969,1.01318359,-0.04248047,-38.20800781,-41.38183594,39.18457031,1
-0.24804688,1.02636719,-0.03466797,-20.32470703,-42.23632812,13.30566406,1
-0.24804688,1.02636719,-0.03466797,-20.32470703,-42.23632812,13.30566406,1
-0.24462891,1.00292969,-0.01611328,-1.40380859,-36.80419922,-14.28222656,1
-0.24462891,1.00292969,-0.01611328,-1.40380859,-36.80419922,-14.28222656,1
-0.23730469,1.00683594,0.00683594,13.61083984,-30.15136719,5.00488281,1
-0.23730469,1.00683594,0.00683594,13.61083984,-30.15136719,5.00488281,1
-0.25048828,0.96386719,0.05566406,20.08056641,-21.11816406,20.08056641,1
-0.25048828,0.96386719,0.05566406,20.08056641,-21.11816406,20.08056641,1
-0.33007812,0.92871094,0.16357422,-20.87402344,-32.10449219,30.09033203,1
-0.33007812,0.92871094,0.16357422,-20.87402344,-32.10449219,30.09033203,1
-0.2578125,0.92480469,0.07861328,-41.07666016,-39.85595703,30.51757812,1
-0.2578125,0.92480469,0.07861328,-41.07666016,-39.85595703,30.51757812,1
-0.22070312,0.98095703,0.04589844,-34.1796875,-42.11425781,14.16015625,1
-0.22070312,0.98095703,0.04589844,-34.1796875,-42.11425781,14.16015625,1
-0.19433594,1.00927734,0.02783203,-17.33398438,-37.41455078,-5.06591797,1
-0.19433594,1.00927734,0.02783203,-17.33398438,-37.41455078,-5.06591797,1
-0.16796875,1.10498047,0.0625,-26.67236328,-46.69189453,-19.59228516,1
-0.16796875,1.10498047,0.0625,-26.67236328,-46.69189453,-19.59228516,1
-0.13623047,1.17626953,0.10400391,-38.63525391,-45.53222656,-17.08984375,1
-0.13623047,1.17626953,0.10400391,-38.63525391,-45.53222656,-17.08984375,1
-0.18359375,1.16162109,0.20947266,-41.32080078,-32.2265625,-37.53662109,1
-0.18359375,1.16162109,0.20947266,-41.32080078,-32.2265625,-37.53662109,1
-0.23486328,1.17626953,0.27099609,-28.25927734,-6.04248047,-80.44433594,1
-0.23486328,1.17626953,0.27099609,-28.25927734,-6.04248047,-80.44433594,1
-0.23046875,0.96435547,0.25585938,-31.86035156,1.46484375,-66.22314453,1
-0.23046875,0.96435547,0.25585938,-31.86035156,1.46484375,-66.22314453,1
-0.31787109,0.92773438,0.31347656,-38.26904297,6.28662109,-31.00585938,1
-0.31787109,0.92773438,0.31347656,-38.26904297,6.28662109,-31.00585938,1
-0.35400391,0.92773438,0.37451172,-83.12988281,10.37597656,-14.83154297,1
-0.35400391,0.92773438,0.37451172,-83.12988281,10.37597656,-14.83154297,1
-0.42724609,0.80371094,0.34277344,-134.15527344,1.52587891,48.27880859,1
-0.42724609,0.80371094,0.34277344,-134.15527344,1.52587891,48.27880859,1
-0.30761719,0.83935547,0.18798828,-53.7109375,38.20800781,135.07080078,1
-0.30761719,0.83935547,0.18798828,-53.7109375,38.20800781,135.07080078,1
-0.24316406,0.93115234,0.25585938,-11.96289062,32.59277344,161.98730469,1
-0.24316406,0.93115234,0.25585938,-11.96289062,32.59277344,161.98730469,1
-0.17773438,0.96679688,0.2578125,27.22167969,40.89355469,203.79638672,1
-0.17773438,0.96679688,0.2578125,27.22167969,40.89355469,203.79638672,1
-0.19824219,0.92382812,0.21875,3.23486328,31.61621094,211.66992188,1
-0.19824219,0.92382812,0.21875,3.23486328,31.61621094,211.66992188,1
-0.21337891,0.84423828,0.24462891,-64.81933594,45.47119141,138.30566406,1
-0.21337891,0.84423828,0.24462891,-64.81933594,45.47119141,138.30566406,1
-0.15380859,0.85253906,0.16455078,-31.12792969,57.06787109,114.2578125,1
-0.15380859,0.85253906,0.16455078,-31.12792969,57.06787109,114.2578125,1
-0.05810547,0.83154297,0.04003906,-28.13720703,33.56933594,145.62988281,1
-0.05810547,0.83154297,0.04003906,-28.13720703,33.56933594,145.62988281,1
-0.21923828,0.73779297,0.04394531,-64.20898438,40.46630859,191.22314453,1
-0.21923828,0.73779297,0.04394531,-64.20898438,40.46630859,191.22314453,1
-0.17724609,0.72851562,0.14355469,-97.77832031,81.90917969,236.38916016,1
-0.17724609,0.72851562,0.14355469,-97.77832031,81.90917969,236.38916016,1
-0.04589844,0.70458984,0.22705078,-106.07910156,114.19677734,256.77490234,1
-0.04589844,0.70458984,0.22705078,-106.07910156,114.19677734,256.77490234,1
-0.02783203,0.62207031,0.23730469,-104.98046875,79.89501953,267.15087891,1
-0.02783203,0.62207031,0.23730469,-104.98046875,79.89501953,267.15087891,1
0.12744141,0.50732422,0.18896484,-88.25683594,-57.12890625,292.72460938,1
0.12744141,0.50732422,0.18896484,-88.25683594,-57.12890625,292.72460938,1
0.29541016,0.41943359,0.10888672,-92.95654297,-255.98144531,274.90234375,1
0.29541016,0.41943359,0.10888672,-92.95654297,-255.98144531,274.90234375,1
0.31201172,0.73974609,0.21484375,-96.55761719,-323.05908203,265.50292969,1
0.31201172,0.73974609,0.21484375,-96.55761719,-323.05908203,265.50292969,1
0.60839844,0.89648438,0.25,-164.0625,-157.10449219,313.59863281,1
0.60839844,0.89648438,0.25,-164.0625,-157.10449219,313.59863281,1
0.87548828,0.32128906,0.97460938,-139.95361328,-52.91748047,298.27880859,1
0.87548828,0.32128906,0.97460938,-139.95361328,-52.91748047,298.27880859,1
1.35644531,0.11083984,0.93652344,47.30224609,-314.39208984,253.78417969,1
1.35644531,0.11083984,0.93652344,47.30224609,-314.39208984,253.78417969,1
1.67041016,0.09716797,0.28662109,123.47412109,-231.99462891,196.16699219,1
1.67041016,0.09716797,0.28662109,123.47412109,-231.99462891,196.16699219,1
1.51611328,0.10546875,-0.03466797,119.50683594,35.21728516,46.81396484,1
1.51611328,0.10546875,-0.03466797,119.50683594,35.21728516,46.81396484,1
1.49658203,0.28515625,-0.07373047,92.89550781,91.91894531,7.01904297,1
1.49658203,0.28515625,-0.07373047,92.89550781,91.91894531,7.01904297,1
1.25830078,0.32373047,-0.10742188,48.15673828,85.08300781,-27.77099609,1
1.25830078,0.32373047,-0.10742188,48.15673828,85.08300781,-27.77099609,1
0.93212891,0.20751953,0.12109375,12.32910156,78.79638672,-39.30664062,1
0.93212891,0.20751953,0.12109375,12.32910156,78.79638672,-39.30664062,1
0.58349609,0.3203125,0.1953125,31.86035156,125.73242188,-41.44287109,1
0.58349609,0.3203125,0.1953125,31.86035156,125.73242188,-41.44287109,1
-0.00976562,0.44335938,0.44189453,-46.44775391,4.33349609,40.77148438,1
-0.00976562,0.44335938,0.44189453,-46.44775391,4.33349609,40.77148438,1
0.14404297,0.36621094,0.43701172,-13.79394531,-1.28173828,92.22412109,1
0.14404297,0.36621094,0.43701172,-13.79394531,-1.28173828,92.22412109,1
0.39160156,0.21142578,0.33740234,9.765625,45.28808594,128.66210938,1
0.39160156,0.21142578,0.33740234,9.765625,45.28808594,128.66210938,1
0.81005859,0.42285156,0.26953125,51.02539062,28.38134766,206.11572266,1
0.81005859,0.42285156,0.26953125,51.02539062,28.38134766,206.11572266,1
1.34130859,-0.09912109,0.24023438,106.14013672,8.60595703,247.61962891,1
1.34130859,-0.09912109,0.24023438,106.14013672,8.60595703,247.61962891,1
1.81835938,-0.14697266,0.15380859,212.21923828,139.52636719,281.55517578,1
1.81835938,-0.14697266,0.15380859,212.21923828,139.52636719,281.55517578,1
2.05175781,-0.38232422,-0.08837891,196.10595703,170.34912109,280.51757812,1
2.05175781,-0.38232422,-0.08837891,196.10595703,170.34912109,280.51757812,1
2.26025391,-0.59521484,-0.11523438,17.82226562,2.80761719,50.96435547,1
2.26025391,-0.59521484,-0.11523438,17.82226562,2.80761719,50.96435547,1
1.75585938,-0.36767578,0.29541016,-23.07128906,-6.89697266,-142.70019531,1
1.75585938,-0.36767578,0.29541016,-23.07128906,-6.89697266,-142.70019531,1
1.50146484,-0.26269531,0.33056641,-18.49365234,9.15527344,-191.40625,1
1.50146484,-0.26269531,0.33056641,-18.49365234,9.15527344,-191.40625,1
1.23583984,-0.11767578,0.40234375,-7.93457031,17.578125,-237.3046875,1
1.23583984,-0.11767578,0.40234375,-7.93457031,17.578125,-237.3046875,1
0.74658203,0.01757812,0.41357422,15.01464844,31.00585938,-264.58740234,1
0.74658203,0.01757812,0.41357422,15.01464844,31.00585938,-264.58740234,1
0.13671875,0.14453125,0.26513672,29.66308594,-34.24072266,-260.19287109,1
0.13671875,0.14453125,0.26513672,29.66308594,-34.24072266,-260.19287109,1
-0.38378906,0.36425781,0.27294922,-66.40625,-271.42333984,-240.05126953,1
-0.38378906,0.36425781,0.27294922,-66.40625,-271.42333984,-240.05126953,1
-0.57958984,0.53027344,0.90380859,-67.01660156,-111.81640625,-82.21435547,1
-0.57958984,0.53027344,0.90380859,-67.01660156,-111.81640625,-82.21435547,1
-0.21533203,0.51367188,0.66259766,45.41015625,51.57470703,51.69677734,1
-0.21533203,0.51367188,0.66259766,45.41015625,51.57470703,51.69677734,1
-0.08935547,0.3671875,0.375,47.30224609,93.68896484,119.44580078,1
-0.08935547,0.3671875,0.375,47.30224609,93.68896484,119.44580078,1
0.20947266,0.22607422,0.46337891,19.16503906,89.96582031,194.82421875,1
0.20947266,0.22607422,0.46337891,19.16503906,89.96582031,194.82421875,1
1.35302734,0.23291016,0.45068359,45.65429688,-0.36621094,229.06494141,1
1.35302734,0.23291016,0.45068359,45.65429688,-0.36621094,229.06494141,1
1.99560547,0.16894531,0.22216797,75.68359375,40.71044922,143.5546875,1
1.99560547,0.16894531,0.22216797,75.68359375,40.71044922,143.5546875,1
1.76074219,0.02978516,0.07128906,40.46630859,24.65820312,41.9921875,1
1.76074219,0.02978516,0.07128906,40.46630859,24.65820312,41.9921875,1
1.47460938,-0.07470703,0.24316406,6.95800781,9.765625,11.47460938,1
1.47460938,-0.07470703,0.24316406,6.95800781,9.765625,11.47460938,1
1.45898438,-0.02050781,0.31347656,7.38525391,14.03808594,-5.37109375,1
1.45898438,-0.02050781,0.31347656,7.38525391,14.03808594,-5.37109375,1
1.5234375,0.09179688,0.30322266,10.19287109,15.01464844,-38.87939453,1
1.5234375,0.09179688,0.30322266,10.19287109,15.01464844,-38.87939453,1
1.31103516,0.14599609,0.29248047,5.79833984,23.37646484,-80.81054688,1
1.31103516,0.14599609,0.29248047,5.79833984,23.37646484,-80.81054688,1
1.02148438,0.19238281,0.359375,0.67138672,24.4140625,-96.98486328,1
1.02148438,0.19238281,0.359375,0.67138672,24.4140625,-96.98486328,1
0.74023438,0.24951172,0.42431641,16.78466797,24.53613281,-94.42138672,1
0.74023438,0.24951172,0.42431641,16.78466797,24.53613281,-94.42138672,1
0.38720703,0.30419922,0.33740234,31.73828125,25.57373047,-71.10595703,1
0.38720703,0.30419922,0.33740234,31.73828125,25.57373047,-71.10595703,1
0.14257812,0.35595703,0.22949219,34.11865234,16.72363281,-19.71435547,1
0.14257812,0.35595703,0.22949219,34.11865234,16.72363281,-19.71435547,1
0.14013672,0.41162109,0.23242188,20.14160156,9.82666016,30.70068359,1
0.14013672,0.41162109,0.23242188,20.14160156,9.82666016,30.70068359,1
0.18359375,0.37255859,0.25244141,21.484375,20.01953125,68.29833984,1
0.18359375,0.37255859,0.25244141,21.484375,20.01953125,68.29833984,1
0.30810547,0.26611328,0.29589844,13.42773438,30.39550781,105.89599609,1
0.30810547,0.26611328,0.29589844,13.42773438,30.39550781,105.89599609,1
0.70361328,0.21386719,0.40869141,21.05712891,27.83203125,134.94873047,1
0.70361328,0.21386719,0.40869141,21.05712891,27.83203125,134.94873047,1
1.31835938,0.15429688,0.35839844,39.55078125,-2.9296875,124.81689453,1
1.31835938,0.15429688,0.35839844,39.55078125,-2.9296875,124.81689453,1
1.71875,0.04589844,0.39794922,47.66845703,-24.59716797,75.1953125,1
1.71875,0.04589844,0.39794922,47.66845703,-24.59716797,75.1953125,1
1.72509766,-0.05419922,0.49072266,61.88964844,-9.94873047,12.81738281,1
1.72509766,-0.05419922,0.49072266,61.88964844,-9.94873047,12.81738281,1
1.57226562,-0.04980469,0.48925781,70.12939453,7.38525391,-28.62548828,1
1.57226562,-0.04980469,0.48925781,70.12939453,7.38525391,-28.62548828,1
1.40429688,0.06298828,0.58447266,67.13867188,18.37158203,-58.89892578,1
1.40429688,0.06298828,0.58447266,67.13867188,18.37158203,-58.89892578,1
1.15966797,0.19677734,0.63476562,86.66992188,32.2265625,-87.64648438,1
1.15966797,0.19677734,0.63476562,86.66992188,32.2265625,-87.64648438,1
0.81054688,0.26953125,0.76806641,116.69921875,37.53662109,-99.609375,1
0.81054688,0.26953125,0.76806641,116.69921875,37.53662109,-99.609375,1
0.53222656,0.27050781,0.91503906,162.71972656,47.42431641,-84.41162109,1
0.53222656,0.27050781,0.91503906,162.71972656,47.42431641,-84.41162109,1
0.49365234,0.25488281,0.84033203,242.55371094,75.43945312,-50.47607422,1
0.49365234,0.25488281,0.84033203,242.55371094,75.43945312,-50.47607422,1
0.59130859,0.20996094,0.27148438,317.13867188,107.66601562,-20.5078125,1
0.59130859,0.20996094,0.27148438,317.13867188,107.66601562,-20.5078125,1
0.71923828,0.29541016,-0.19189453,277.52685547,72.50976562,-2.99072266,1
0.71923828,0.29541016,-0.19189453,277.52685547,72.50976562,-2.99072266,1
0.8046875,0.22509766,-0.59179688,231.75048828,79.16259766,0.61035156,1
0.8046875,0.22509766,-0.59179688,231.75048828,79.16259766,0.61035156,1
0.77783203,0.16259766,-0.86962891,120.60546875,74.64599609,4.8828125,1
0.77783203,0.16259766,-0.86962891,120.60546875,74.64599609,4.8828125,1
0.65136719,0.23193359,-0.55761719,-40.77148438,8.54492188,20.44677734,1
0.65136719,0.23193359,-0.55761719,-40.77148438,8.54492188,20.44677734,1
0.74755859,0.38037109,-0.0625,-95.82519531,-6.89697266,34.91210938,1
0.74755859,0.38037109,-0.0625,-95.82519531,-6.89697266,34.91210938,1
0.77587891,0.59912109,0.25,-85.9375,-30.82275391,48.95019531,1
0.77587891,0.59912109,0.25,-85.9375,-30.82275391,48.95019531,1
0.93603516,0.45898438,0.49902344,-59.5703125,-5.859375,60.72998047,1
0.93603516,0.45898438,0.49902344,-59.5703125,-5.859375,60.72998047,1
1.11572266,0.55419922,0.99560547,-105.59082031,-95.09277344,44.49462891,1
1.11572266,0.55419922,0.99560547,-105.59082031,-95.09277344,44.49462891,1
1.57666016,0.54248047,1.27587891,23.62060547,-94.66552734,19.16503906,1
1.57666016,0.54248047,1.27587891,23.62060547,-94.66552734,19.16503906,1
1.31494141,0.46533203,0.80761719,90.57617188,-15.38085938,-57.92236328,1
1.31494141,0.46533203,0.80761719,90.57617188,-15.38085938,-57.92236328,1
1.24609375,0.56835938,0.78613281,159.24072266,85.02197266,-49.49951172,1
1.24609375,0.56835938,0.78613281,159.24072266,85.02197266,-49.49951172,1
1.44042969,0.35546875,-0.02636719,215.45410156,324.03564453,-41.07666016,1
1.44042969,0.35546875,-0.02636719,215.45410156,324.03564453,-41.07666016,1
1.06494141,0.18457031,-0.51660156,108.09326172,-175.47607422,-125.73242188,1
1.06494141,0.18457031,-0.51660156,108.09326172,-175.47607422,-125.73242188,1
0.53173828,0.31054688,0.02099609,-89.17236328,-328.97949219,-164.91699219,1
0.53173828,0.31054688,0.02099609,-89.17236328,-328.97949219,-164.91699219,1
0.24951172,0.46777344,0.30029297,-29.78515625,-241.33300781,-100.95214844,1
0.24951172,0.46777344,0.30029297,-29.78515625,-241.33300781,-100.95214844,1
0.54443359,0.56103516,-0.03564453,27.34375,-175.96435547,-72.50976562,1
0.54443359,0.56103516,-0.03564453,27.34375,-175.96435547,-72.50976562,1
0.66894531,0.51367188,-0.20507812,9.52148438,-173.15673828,-134.52148438,1
0.66894531,0.51367188,-0.20507812,9.52148438,-173.15673828,-134.52148438,1
0.23388672,0.42333984,-0.16357422,-8.23974609,-277.95410156,-160.09521484,1
0.23388672,0.42333984,-0.16357422,-8.23974609,-277.95410156,-160.09521484,1
0.33056641,0.55712891,0.23779297,24.59716797,-479.37011719,-97.77832031,1
0.33056641,0.55712891,0.23779297,24.59716797,-479.37011719,-97.77832031,1
0.73144531,0.73925781,0.25292969,170.8984375,-454.46777344,-98.44970703,1
0.73144531,0.73925781,0.25292969,170.8984375,-454.46777344,-98.44970703,1
0.85449219,0.86621094,-0.26074219,230.77392578,-312.13378906,-105.40771484,1
0.85449219,0.86621094,-0.26074219,230.77392578,-312.13378906,-105.40771484,1
0.81933594,0.84130859,-0.58154297,175.04882812,-159.54589844,-111.02294922,1
0.81933594,0.84130859,-0.58154297,175.04882812,-159.54589844,-111.02294922,1
0.59082031,0.73974609,-0.37402344,115.84472656,-277.95410156,-114.01367188,1
0.59082031,0.73974609,-0.37402344,115.84472656,-277.95410156,-114.01367188,1
0.39257812,0.72949219,-0.20117188,175.17089844,-360.90087891,-128.84521484,1
0.39257812,0.72949219,-0.20117188,175.17089844,-360.90087891,-128.84521484,1
0.30859375,0.63427734,-0.5625,195.37353516,-404.296875,-91.18652344,1
0.30859375,0.63427734,-0.5625,195.37353516,-404.296875,-91.18652344,1
0.34814453,0.51318359,-0.61425781,125.67138672,-277.64892578,-98.93798828,1
0.34814453,0.51318359,-0.61425781,125.67138672,-277.64892578,-98.93798828,1
-0.08789062,0.67871094,-1.04150391,96.19140625,-44.49462891,-238.15917969,1
-0.08789062,0.67871094,-1.04150391,96.19140625,-44.49462891,-238.15917969,1
-0.12109375,0.33789062,-0.7734375,5.55419922,200.50048828,-213.19580078,1
-0.12109375,0.33789062,-0.7734375,5.55419922,200.50048828,-213.19580078,1
-0.11669922,0.24316406,-0.54296875,43.9453125,437.19482422,-214.29443359,1
-0.11669922,0.24316406,-0.54296875,43.9453125,437.19482422,-214.29443359,1
-0.25,0.45654297,-0.56103516,158.93554688,522.76611328,-144.53125,1
-0.25,0.45654297,-0.56103516,158.93554688,522.76611328,-144.53125,1
0.33447266,0.18310547,-1.23388672,321.96044922,604.43115234,-72.20458984,1
0.33447266,0.18310547,-1.23388672,321.96044922,604.43115234,-72.20458984,1
-0.49560547,0.01660156,-2.38232422,4.45556641,413.75732422,149.90234375,1
-0.49560547,0.01660156,-2.38232422,4.45556641,413.75732422,149.90234375,1
1.07080078,0.00976562,-1.07519531,-316.65039062,-196.89941406,246.52099609,1
1.07080078,0.00976562,-1.07519531,-316.65039062,-196.89941406,246.52099609,1
1.56933594,-0.13574219,-0.15771484,-214.96582031,6.10351562,72.44873047,1
1.56933594,-0.13574219,-0.15771484,-214.96582031,6.10351562,72.44873047,1
1.18115234,0.05615234,-0.72802734,-78.06396484,250.12207031,-52.79541016,1
1.18115234,0.05615234,-0.72802734,-78.06396484,250.12207031,-52.79541016,1
0.92529297,0.15478516,-0.96240234,-182.98339844,189.81933594,-111.20605469,1
0.92529297,0.15478516,-0.96240234,-182.98339844,189.81933594,-111.20605469,1
0.81005859,0.19287109,-0.41845703,-254.76074219,135.49804688,-129.21142578,1
0.81005859,0.19287109,-0.41845703,-254.76074219,135.49804688,-129.21142578,1
0.70410156,0.30371094,-0.30810547,-255.18798828,186.27929688,-139.40429688,1
0.70410156,0.30371094,-0.30810547,-255.18798828,186.27929688,-139.40429688,1
0.52978516,0.453125,-0.18115234,-279.78515625,187.01171875,-144.53125,1
0.52978516,0.453125,-0.18115234,-279.78515625,187.01171875,-144.53125,1
0.45849609,0.46435547,0.02880859,-278.3203125,205.13916016,-115.17333984,1
